,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall
25,5.6289286613464355,0.009148998925061855,1.164549430211385,0.012444036539221623,0.1,5.0,6.0,50.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 1.5}",0.8072437798065683,0.8068805266894727,0.8073556152744477,0.8071599739234961,0.00020280509596075922,129,0.7967215470848438,0.7982567467254137,0.800470663316182,0.7984829857088132,0.00153890787838392,107
26,5.7414445877075195,0.026287937985822275,1.1599310239156086,0.05432169551538153,0.1,5.0,6.0,50.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 2}",0.8053114519935411,0.8034779240898529,0.8047084456875303,0.8044992739236414,0.0007630075419055747,133,0.8282924258635282,0.8279575042104675,0.830848390570779,0.8290327735482582,0.0012910956607399974,71
27,5.7563159465789795,0.080443728600772,1.1200378735860188,0.021166860663623915,0.1,5.0,6.0,50.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 50, 'scale_pos_weight': 3}",0.7913725834027442,0.7909964099240478,0.792167842338739,0.7915122785551771,0.0004883301664906906,144,0.8648217051787739,0.8670130823814883,0.8689800965258665,0.8669382946953762,0.0016984796235435947,20
28,8.893659432729086,0.053725280088487024,1.2995487054189045,0.07436338461523642,0.1,5.0,6.0,100.0,1.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 1}",0.8118111434174048,0.8129093281423524,0.8131566887122069,0.8126257200906547,0.0005847781233549803,117,0.7668912984462082,0.7683165313729716,0.7714171752223685,0.7688750016805161,0.0018894103068688756,139
29,8.908469200134277,0.07920566894236608,1.3144816557566326,0.08058570662075598,0.1,5.0,6.0,100.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 1.5}",0.8170436756260789,0.8162809744816842,0.8164647127559106,0.8165964542878913,0.00032500782795875704,104,0.8105427891601859,0.8114269294317665,0.8138008057117786,0.8119235081012436,0.0013756479064663382,103
30,8.847165902455648,0.07398931156521954,1.2938859462738037,0.017207848912032152,0.1,5.0,6.0,100.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 2}",0.8145804131997159,0.8124380344528442,0.8136799011277615,0.8135661162601071,0.0008783154030461297,112,0.8375624790405775,0.8372165417494791,0.8403254756491564,0.8383681654797376,0.0013912142123161315,58
31,8.802268743515015,0.054702255164904595,1.2938958009084065,0.054774975771040194,0.1,5.0,6.0,100.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 100, 'scale_pos_weight': 3}",0.8022471165562867,0.8008552588148138,0.8018442960387888,0.8016488904699631,0.000584781723021833,138,0.8699956883473595,0.8714909445016483,0.8740138008057118,0.8718334778849065,0.0016581724419726192,10
32,12.034252007802328,0.1013125522347273,1.510624885559082,0.10089417137371219,0.1,5.0,6.0,150.0,1.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 1}",0.8159708762408777,0.817789625941873,0.817311076474433,0.8170238595523945,0.0007697760665485879,102,0.7731272256910621,0.7762026771389574,0.7780543257149695,0.7757947428483295,0.002032057487785806,136
33,11.90780782699585,0.0846486171383886,1.4840283393859863,0.026995761542318687,0.1,5.0,6.0,150.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 1.5}",0.8209634004258567,0.8205607551620525,0.820320526402053,0.8206148939966541,0.00026522947634001747,82,0.8158046022899667,0.8163198518553993,0.8184914841849148,0.8168719794434268,0.0011643216149174313,91
34,11.984702428181967,0.032502167458942036,1.5525705814361572,0.037378864734395875,0.1,5.0,6.0,150.0,2.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 2}",0.818362450763482,0.8170015743634687,0.8174890838131302,0.817617702980027,0.0005629702843538858,97,0.8402293160441385,0.8408563013337803,0.8438355071596666,0.8416403748458618,0.0015731564967053256,45
35,11.970349788665771,0.04236818513992351,1.5541959603627522,0.05250296663554909,0.1,5.0,6.0,150.0,3.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 6, 'n_estimators': 150, 'scale_pos_weight': 3}",0.8066512872566208,0.8060965283657918,0.8063337393422656,0.8063605183215593,0.0002272695786028455,131,0.8724788808866035,0.8738615773887918,0.8766463244385944,0.8743289275713299,0.0017331490769879549,1
36,13.554543256759644,0.02909337315890571,1.3829714457194011,0.01803938551411422,0.1,5.0,10.0,50.0,1.0,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1}",0.8194821883755714,0.8202549753860395,0.8205106718175189,0.8200826118597099,0.0004372081399795921,84,0.7764967023841842,0.7780385207889339,0.7810936939092976,0.7785429723608054,0.0019103117218163992,133
37,13.853506326675415,0.051950152002871945,1.3487311999003093,0.023424546881725596,0.1,5.0,10.0,50.0,1.5,"{'eta': 0.1, 'gamma': 5, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1.5}",0.8242322404481947,0.8243024396942004,0.8242787862215396,0.8242711554546448,2.9162247141281953e-05,56,0.8146468437105763,0.8145877732812912,0.8175980216186032,0.8156108795368237,0.0014053285662763732,96
